OrderID,ProductID,SupplierPrice,SalePrice,Quantity,Discount,Profit
US-2016-143819,FUR-TA-10001095,535.0703,836.592,8,0.4,-264.9208
US-2016-143819,OFF-PA-10003127,14.245199999999999,26.38,1,0.0,12.1348
US-2016-143819,OFF-ST-10003208,310.2966,362.92,2,0.0,105.2468
US-2016-143819,TEC-MA-10003979,4556.9349,4899.93,7,0.0,2400.9657
CA-2016-167584,OFF-PA-10000029,3.3696000000000006,6.48,1,0.0,3.1104
CA-2016-166163,TEC-PH-10004896,55.1816,71.976,3,0.2,7.1976
CA-2016-166163,OFF-LA-10000452,1.638,3.15,1,0.0,1.512
CA-2017-158407,FUR-FU-10001967,24.5877,31.984,2,0.2,1.999
CA-2017-158407,TEC-PH-10001819,44.989999999999995,71.984,2,0.2,25.1944
CA-2015-143490,OFF-AR-10002952,116.412,120.15,9,0.0,33.642
CA-2015-143490,TEC-PH-10000576,165.7579,219.184,2,0.2,19.1786
CA-2015-165085,OFF-PA-10000605,26.0678,28.9,5,0.0,14.161
CA-2015-165085,OFF-AP-10002518,304.3458,355.96,2,0.0,103.2284
CA-2017-160423,OFF-ST-10004340,274.21380000000005,348.208,7,0.2,30.4682
CA-2017-160423,OFF-BI-10004001,14.8248,35.784,7,0.7,-28.6272
CA-2014-159338,FUR-TA-10004147,356.0328,447.84,5,0.2,11.196
CA-2016-107216,OFF-AR-10001545,6.5296,7.04,4,0.0,2.0416
CA-2016-107216,FUR-FU-10000206,7.3623,8.73,3,0.0,4.1031
CA-2016-107216,TEC-AC-10001013,19.624299999999998,29.29,1,0.0,9.6657
CA-2016-107216,OFF-AR-10002255,7.8048,8.64,3,0.0,2.5056
US-2017-145863,OFF-BI-10004140,2.1103,2.694,3,0.8,-4.7145
US-2017-145863,OFF-BI-10002049,2.2494,2.934,3,0.8,-4.9878
CA-2016-112340,OFF-PA-10001892,19.1764,22.92,3,0.0,11.2308
US-2016-110156,OFF-ST-10000642,83.2906,100.704,6,0.2,-16.3644
US-2016-110156,FUR-FU-10000206,1.3095,2.328,2,0.6,-0.7566
US-2016-110156,OFF-BI-10003676,5.6056,10.78,5,0.8,-17.248
US-2016-110156,OFF-FA-10003495,44.8704,58.368,12,0.2,21.888
US-2016-110156,OFF-EN-10003798,28.165500000000005,40.968,3,0.2,13.8267
US-2016-110156,TEC-PH-10003589,52.5308,71.96,5,0.2,25.186
US-2016-110156,OFF-PA-10004735,6.480000000000001,10.368,2,0.2,3.6288
US-2016-110156,OFF-BI-10002609,1.2516,1.192,2,0.8,-2.0264
CA-2017-140585,OFF-BI-10003364,29.17,46.672,2,0.2,16.3352
CA-2017-140585,FUR-BO-10002206,114.54624999999999,119.833,1,0.15,-12.6882
CA-2017-140585,TEC-AC-10003610,91.1848,119.98,2,0.0,57.5904
CA-2016-144855,OFF-LA-10003766,4.788,6.3,2,0.0,3.024
CA-2015-142755,OFF-PA-10001970,252.4698,279.9,5,0.0,137.151
CA-2015-142755,TEC-AC-10002049,597.6318,619.95,5,0.0,111.591
CA-2015-142755,OFF-PA-10000141,3.3354000000000004,4.36,2,0.0,2.0492
CA-2015-142755,OFF-EN-10004459,11.5364,15.28,2,0.0,7.4872
US-2014-147627,TEC-PH-10001061,673.9326,699.93,7,0.0,181.9818
US-2014-147627,OFF-AR-10002375,22.0088,22.96,7,0.0,6.6584
US-2014-147627,FUR-FU-10003194,35.705,38.6,4,0.0,11.58
US-2014-147627,OFF-AR-10003811,6.0333000000000006,6.63,3,0.0,1.7901
US-2014-147627,OFF-EN-10001539,19.6834,23.34,3,0.0,10.9698
US-2014-147627,FUR-CH-10002331,993.1842,1067.94,3,0.0,224.2674
CA-2015-105970,OFF-AR-10003156,7.5184,10.16,1,0.0,2.6416
CA-2015-105970,OFF-EN-10001532,93.38999999999999,101.88,6,0.0,50.94
CA-2016-112102,FUR-TA-10004086,325.00440000000003,343.92,4,0.0,75.6624
CA-2016-112102,OFF-PA-10000100,20.9049,40.99,1,0.0,20.0851
CA-2016-112102,OFF-EN-10002500,58.149,63.9,5,0.0,28.755
US-2016-114776,OFF-PA-10004100,16.329600000000003,19.44,3,0.0,9.3312
US-2016-134908,OFF-ST-10003479,105.5274,124.608,4,0.2,-23.364
US-2016-134908,OFF-LA-10000973,5.1659999999999995,7.56,3,0.2,2.646
US-2016-148803,OFF-ST-10001476,65.69350000000001,85.224,3,0.2,7.4571
CA-2016-152170,OFF-EN-10002831,271.347,287.52,8,0.0,129.384
CA-2016-152170,OFF-AP-10002350,32.4048,37.68,2,0.0,10.5504
CA-2016-152170,OFF-PA-10001763,15.4845,19.98,2,0.0,8.991
CA-2016-152170,OFF-AR-10003394,19.7862,20.58,7,0.0,5.5566
CA-2016-152170,OFF-BI-10002072,13.035,17.38,2,0.0,8.69
CA-2014-146969,FUR-FU-10004188,178.002,204.6,2,0.0,53.196
CA-2014-146969,OFF-FA-10001561,8.0006,8.72,4,0.0,2.8776
CA-2014-146969,OFF-PA-10002105,3.3696000000000006,6.48,1,0.0,3.1104
CA-2014-146969,TEC-MA-10004241,437.52900000000005,686.32,2,0.2,223.054
CA-2014-146969,OFF-ST-10004340,45.391400000000004,62.18,1,0.0,16.7886
CA-2015-112452,OFF-AP-10003849,525.9954,644.076,2,0.1,107.346
CA-2015-112452,OFF-FA-10000735,4.526,5.84,2,0.0,2.628
CA-2015-112452,OFF-BI-10003350,9.825199999999999,12.76,2,0.0,5.8696
CA-2015-112452,TEC-PH-10000307,10.511999999999999,10.95,1,0.0,0.438
CA-2015-112452,TEC-CO-10004202,494.98350000000005,599.98,2,0.0,209.993
CA-2015-113971,FUR-FU-10001852,6.4728,8.352,6,0.2,1.2528
CA-2017-160395,OFF-AR-10003759,2.821,3.64,2,0.0,1.638
CA-2017-160395,OFF-BI-10003984,120.11130000000001,159.768,7,0.2,53.9217
CA-2014-136567,OFF-ST-10004337,122.48,122.48,2,0.0,0.0
CA-2014-136567,FUR-TA-10001932,2173.9392000000003,2244.48,7,0.0,493.7856
CA-2014-136567,OFF-BI-10003982,52.548100000000005,62.31,3,0.0,29.2857
CA-2014-136567,FUR-TA-10000617,405.03900000000004,455.1,2,0.0,100.122
CA-2016-149314,FUR-CH-10002126,136.6288,195.184,1,0.2,19.5184
CA-2017-147039,OFF-AP-10000576,332.695,362.94,3,0.0,90.735
CA-2017-147039,OFF-BI-10004654,8.655,11.54,2,0.0,5.77
CA-2014-126522,OFF-AR-10004042,48.7258,53.94,3,0.0,15.6426
CA-2014-127964,TEC-PH-10004700,5.3946000000000005,9.99,1,0.0,4.5954
CA-2014-127964,OFF-BI-10004593,86.984,125.76,3,0.2,40.872
CA-2014-127964,OFF-BI-10003429,18.4203,25.32,5,0.2,9.1785
CA-2014-117709,OFF-BI-10001294,41.535,46.8,4,0.0,21.06
CA-2015-125416,TEC-AC-10001552,442.45529999999997,447.93,9,0.0,49.2723
CA-2017-145226,FUR-FU-10004952,92.51060000000001,109.48,2,0.0,33.9388
CA-2017-145226,OFF-ST-10004123,272.94,272.94,3,0.0,0.0
CA-2017-145226,OFF-PA-10003172,16.329600000000003,19.44,3,0.0,9.3312
CA-2017-145226,OFF-ST-10002352,29.845200000000002,31.92,4,0.0,8.2992
US-2014-100279,OFF-PA-10002259,17.0088,22.38,2,0.0,10.7424
CA-2014-158064,OFF-BI-10002976,12.100900000000003,16.52,5,0.2,5.5755
US-2015-104430,OFF-BI-10000301,2.9762,5.176,4,0.8,-7.764
CA-2015-132080,OFF-BI-10003694,37.37520000000001,50.112,6,0.2,16.2864
CA-2016-161207,OFF-SU-10000381,25.230099999999997,27.93,3,0.0,8.0997
CA-2014-120243,OFF-LA-10004425,10.2017,11.56,4,0.0,5.4332
CA-2016-113621,FUR-CH-10001270,146.625,172.5,2,0.0,51.75
CA-2016-113621,TEC-PH-10003931,164.9725,179.97,3,0.0,44.9925
CA-2016-168081,TEC-AC-10003174,185.39880000000005,258.696,3,0.2,64.674
CA-2014-128146,TEC-PH-10004539,1271.9027,1322.93,7,0.0,357.1911
CA-2014-128146,OFF-AR-10001919,3.2148,3.76,2,0.0,1.0904
CA-2017-138779,OFF-EN-10002504,10.0566,21.744,1,0.2,7.3386
CA-2017-138779,TEC-PH-10003655,6.1974,7.92,5,0.2,0.693
CA-2014-127131,OFF-BI-10004656,9.072,12.096,7,0.2,4.2336
CA-2014-127131,OFF-ST-10002344,484.26039999999995,485.88,6,0.0,9.7176
CA-2014-127131,OFF-PA-10001800,22.809600000000003,25.92,4,0.0,12.4416
CA-2014-127131,OFF-ST-10000036,170.9067,197.58,2,0.0,53.3466
CA-2017-117212,OFF-AP-10004532,76.3904,81.92,4,0.0,22.1184
CA-2017-117212,TEC-PH-10004447,703.2894,889.536,8,0.2,66.7152
CA-2017-117212,FUR-CH-10003973,684.0384,892.224,3,0.2,89.2224
CA-2017-117212,OFF-PA-10001970,196.4898,223.92,4,0.0,109.7208
CA-2017-117212,OFF-PA-10000682,20.2878,23.12,4,0.0,11.3288
US-2015-130519,OFF-PA-10001937,10.6272,15.552,3,0.2,5.4432
US-2015-130519,FUR-FU-10002268,11.931300000000002,15.712,4,0.2,2.5532
US-2015-130519,OFF-ST-10001321,18.6582,24.672,2,0.2,2.1588
US-2015-130519,FUR-FU-10003394,46.873200000000004,55.968,1,0.2,-2.0988
CA-2016-130946,TEC-AC-10001990,338.34360000000004,431.928,9,0.2,64.7892
CA-2016-130946,FUR-CH-10004540,68.21719999999999,95.984,4,0.3,-4.1136
CA-2016-130946,OFF-BI-10004995,680.4949999999999,1088.792,4,0.8,-1850.9464
CA-2016-114727,FUR-CH-10002335,421.6062,544.008,3,0.2,40.8006
CA-2016-114727,OFF-BI-10004967,1.04,1.872,3,0.7,-1.4352
CA-2016-114727,FUR-CH-10002331,679.9218000000001,854.352,3,0.2,10.6794
CA-2016-114727,OFF-ST-10002292,474.8544,593.568,2,0.2,0.0
CA-2016-114727,OFF-ST-10000689,281.7,338.04,3,0.2,-33.804
CA-2017-133235,TEC-PH-10002660,214.1685,271.96,5,0.2,16.9975
CA-2016-137050,OFF-ST-10004634,7.847000000000001,11.21,1,0.0,3.363
CA-2016-137050,OFF-BI-10002160,6.248400000000001,9.144,3,0.2,3.2004
CA-2016-137050,OFF-FA-10002988,13.0851,14.07,7,0.0,6.8943
CA-2016-137050,OFF-AR-10004999,40.365,41.86,7,0.0,10.465
CA-2016-137050,OFF-BI-10001031,5.393400000000001,8.544,2,0.2,2.8836
CA-2016-137050,FUR-BO-10004695,457.87940000000003,579.136,4,0.2,21.7176
US-2017-118087,FUR-CH-10004860,123.19560000000001,141.372,2,0.3,-48.4704
US-2017-118087,OFF-BI-10002432,2.0746,3.036,2,0.7,-2.3276
US-2017-118087,OFF-BI-10000069,4.9533000000000005,4.503,1,0.7,-3.6024
US-2017-118087,OFF-AR-10003602,2.1608,4.672,1,0.2,1.5768
US-2017-118087,TEC-AC-10004469,67.11599999999999,95.88,3,0.2,28.764
US-2017-118087,FUR-FU-10001867,12.768,17.024,2,0.2,1.7024
US-2017-118087,TEC-AC-10003174,185.39880000000005,258.696,3,0.2,64.674
US-2017-118087,TEC-PH-10002200,1214.3736000000001,1931.958,7,0.4,-386.3916
CA-2014-110184,OFF-ST-10000107,244.755,249.75,9,0.0,44.955
CA-2014-110184,TEC-PH-10000439,201.14970000000002,255.936,8,0.2,28.7928
CA-2016-126004,FUR-FU-10001602,106.96260000000001,113.79,3,0.0,20.4822
CA-2016-126004,TEC-AC-10001432,43.764,78.15,1,0.0,34.386
CA-2016-126004,OFF-BI-10004656,0.7776000000000001,1.728,1,0.2,0.6048
CA-2016-126004,OFF-PA-10001685,35.5914,40.56,4,0.0,19.8744
CA-2016-126004,OFF-ST-10001418,181.72039999999996,182.94,3,0.0,3.6588
CA-2016-126004,OFF-ST-10000676,188.04420000000002,193.86,2,0.0,11.6316
CA-2017-100013,OFF-EN-10001219,11.5364,15.28,2,0.0,7.4872
CA-2017-100013,FUR-FU-10001424,5.761800000000001,8.73,1,0.0,2.9682
CA-2017-100013,OFF-AR-10001022,4.7996,5.68,2,0.0,1.7608
CA-2015-132570,OFF-AR-10000369,2.4185999999999996,2.78,2,0.0,0.7228
CA-2015-132570,OFF-EN-10003055,61.968999999999994,79.96,2,0.0,35.982
CA-2016-153682,TEC-CO-10001046,468.9933,839.988,2,0.4,69.999
CA-2016-144344,FUR-FU-10000076,33.766200000000005,47.952,3,0.2,13.7862
CA-2016-144344,OFF-BI-10003719,17.2155,37.425,5,0.7,-29.94
CA-2016-144344,FUR-FU-10003268,51.174400000000006,63.968,2,0.2,0.0
CA-2016-144344,FUR-FU-10003553,118.28439999999999,165.048,3,0.2,41.262
CA-2014-127012,FUR-FU-10003691,6.9159999999999995,12.35,1,0.0,5.434
CA-2014-127012,OFF-AR-10003903,30.3178,40.97,1,0.0,10.6522
CA-2014-127012,OFF-FA-10004854,17.5644,22.96,2,0.0,10.7912
CA-2016-128727,TEC-PH-10003442,20.625,22.0,4,0.0,5.5
US-2016-162859,OFF-BI-10004519,277.1866,398.352,3,0.2,124.485
US-2016-162859,OFF-FA-10000304,7.826200000000001,8.72,4,0.0,3.5752
CA-2017-133641,OFF-EN-10004955,46.0391,48.69,9,0.0,23.8581
CA-2014-168494,FUR-TA-10004619,595.8194000000001,764.688,6,0.2,95.586
CA-2014-168494,FUR-TA-10003473,2877.3945000000003,3610.848,12,0.2,135.4068
CA-2014-168494,FUR-BO-10004467,212.72872500000003,254.9745,3,0.15,11.9988
CA-2017-115602,OFF-AR-10002280,35.908500000000004,38.82,6,0.0,17.469
CA-2017-115602,FUR-CH-10001708,1012.2364000000002,1141.938,9,0.1,139.5702
CA-2017-115602,OFF-AP-10000891,1665.224,1704.56,13,0.0,511.368
CA-2017-115602,OFF-AR-10000462,2.5120000000000005,3.2,2,0.0,1.376
CA-2015-154956,TEC-PH-10004165,1028.4626,1099.96,4,0.0,285.9896
CA-2017-144638,OFF-AR-10003958,3.9032000000000004,5.248,2,0.2,0.5904
CA-2017-144638,TEC-PH-10000149,24.339,35.91,3,0.4,-8.379
CA-2017-144638,FUR-FU-10003724,4.8546,6.696,1,0.2,0.5022
CA-2017-144638,FUR-FU-10003535,29.339399999999998,43.872,2,0.2,11.5164
US-2016-168620,OFF-BI-10001575,15.1802,27.882,3,0.7,-20.4468
US-2016-168620,OFF-ST-10003716,447.78980000000007,540.048,3,0.2,-47.2542
US-2016-168620,TEC-AC-10004469,194.95600000000002,255.68,8,0.2,76.704
CA-2017-117079,TEC-PH-10004586,655.109,863.88,3,0.2,107.985
US-2016-144393,OFF-BI-10004236,8.808,17.616,4,0.7,-14.0928
CA-2017-105053,OFF-BI-10001634,11.866400000000004,17.472,3,0.2,6.3336
CA-2016-155992,TEC-PH-10000215,60.4635,69.9,2,0.0,18.873
CA-2016-155992,FUR-FU-10003724,39.6738,41.85,5,0.0,10.881
CA-2017-110380,OFF-AR-10000422,5.9787,6.57,3,0.0,1.7739
US-2014-167738,OFF-ST-10003306,101.43060000000001,142.86,1,0.0,41.4294
US-2014-167738,FUR-CH-10001146,230.7731,292.272,6,0.2,18.267
CA-2017-121412,FUR-FU-10000246,22.240400000000005,29.328,3,0.2,3.666
CA-2017-100426,OFF-PA-10002870,9.672,12.48,2,0.0,5.616
US-2016-103646,OFF-ST-10000563,85.0668,102.336,4,0.2,-12.792
US-2016-103646,OFF-AP-10004487,52.0448,48.792,3,0.8,-126.8592
US-2016-103646,OFF-BI-10002854,17.3786,44.848,8,0.8,-67.272
CA-2016-119186,OFF-PA-10004621,6.480000000000001,10.368,2,0.2,3.6288
CA-2016-119186,FUR-CH-10001973,289.65780000000007,388.43,5,0.3,-88.784
CA-2016-119186,OFF-PA-10004040,9.7474,14.352,3,0.2,5.2026
CA-2016-119186,TEC-AC-10000580,58.392700000000005,63.992,1,0.2,-7.1991
CA-2016-148698,OFF-AR-10004022,67.28260000000002,86.352,3,0.2,5.397
CA-2014-163293,TEC-AC-10004209,28.683899999999998,32.97,3,0.0,12.8583
CA-2014-163293,TEC-AC-10000023,76.3308,83.88,4,0.0,30.1968
CA-2016-160815,TEC-PH-10003505,251.48799999999997,278.4,3,0.0,80.736
CA-2017-122154,OFF-LA-10000121,10.457999999999998,15.12,3,0.2,4.914
CA-2017-122154,OFF-BI-10002026,18.592,17.43,1,0.7,-13.363
CA-2017-122154,OFF-PA-10000994,171.95400000000004,251.64,3,0.2,88.074
US-2015-149692,OFF-BI-10002813,1.2473999999999996,2.772,7,0.8,-4.851
CA-2016-119445,OFF-ST-10000617,14.691399999999998,14.9,5,0.0,1.043
CA-2015-124268,OFF-AR-10004817,13.983600000000001,15.48,3,0.0,4.4892
CA-2016-154711,FUR-FU-10000397,34.296800000000005,39.88,2,0.0,11.1664
CA-2016-154711,OFF-BI-10000605,8.7249,12.192,4,0.2,4.1148
CA-2016-154711,OFF-AR-10001860,18.3216,20.82,3,0.0,7.4952
CA-2016-163384,OFF-BI-10004970,9.4577,13.216,4,0.2,4.4604
CA-2016-163384,OFF-PA-10003172,29.2896,32.4,5,0.0,15.552
CA-2015-101707,OFF-SU-10001218,29.865599999999997,32.94,3,0.0,9.2232
CA-2015-101707,OFF-PA-10002968,103.69359999999999,114.2,5,0.0,52.532
CA-2015-101707,OFF-LA-10000134,1.6016000000000001,3.08,1,0.0,1.4784
CA-2015-138898,OFF-AP-10004487,670.0768,845.728,13,0.2,84.5728
CA-2017-115427,OFF-BI-10002103,8.863800000000001,13.904,2,0.2,4.5188
CA-2017-115427,OFF-BI-10004632,13.3385,20.72,2,0.2,6.475
CA-2016-134425,TEC-PH-10003555,114.4902,114.95,5,0.0,2.299
CA-2015-121391,OFF-ST-10001590,23.4552,26.96,2,0.0,7.0096
CA-2016-137043,FUR-FU-10003664,545.0766,572.76,6,0.0,166.1004
CA-2016-137043,FUR-FU-10003664,258.6966,286.38,3,0.0,83.0502
CA-2015-115847,FUR-BO-10003433,59.7914,61.96,2,0.0,4.3372
US-2017-126179,FUR-FU-10002554,18.472299999999997,23.99,1,0.0,5.5177
US-2017-126179,TEC-PH-10001557,262.0527,287.97,3,0.0,77.7519
CA-2016-101966,TEC-PH-10003437,328.4562000000001,419.944,7,0.2,52.493
CA-2016-141397,OFF-PA-10002986,43.5536,46.76,7,0.0,22.4448
CA-2016-141397,OFF-BI-10000320,12.0294,17.712,3,0.2,6.4206
CA-2016-141397,OFF-AP-10003971,18.948600000000003,21.78,2,0.0,5.6628
CA-2016-141397,OFF-ST-10001469,158.7012,161.94,3,0.0,9.7164
CA-2016-141397,FUR-CH-10003846,133.2936,161.568,2,0.2,-8.0784
CA-2016-141082,OFF-LA-10001404,1.9557,3.69,1,0.0,1.7343
CA-2016-141082,OFF-LA-10001474,108.0762,122.12,4,0.0,56.1752
US-2016-134488,FUR-CH-10003199,115.4192,155.372,2,0.3,-13.3176
CA-2016-145919,OFF-PA-10003072,35.769600000000004,38.88,6,0.0,18.6624
CA-2016-145919,FUR-FU-10004960,176.0268,183.84,8,0.0,62.5056
CA-2016-145919,OFF-SU-10003505,573.507,579.3,5,0.0,28.965
CA-2017-157651,TEC-AC-10003116,7.987499999999999,14.2,1,0.2,3.3725
CA-2014-160773,TEC-PH-10004586,424.741,575.92,2,0.2,71.99
CA-2014-160773,OFF-BI-10000546,2.1600000000000006,5.184,6,0.7,-3.6288
CA-2017-167703,OFF-BI-10002071,2.9631000000000007,5.229,3,0.7,-4.1832
CA-2017-167703,OFF-ST-10001490,210.5946,285.552,2,0.2,35.694
CA-2017-121804,OFF-AP-10004859,68.8688,72.8,5,0.0,19.656
CA-2017-162635,OFF-PA-10002659,7.774000000000001,10.816,4,0.2,3.5152
CA-2014-107153,OFF-ST-10001321,42.0966,46.26,3,0.0,12.4902
US-2014-117058,OFF-BI-10004139,8.5845,17.46,6,0.8,-30.555
CA-2015-120439,FUR-FU-10001867,40.006400000000006,51.072,6,0.2,5.1072
CA-2016-128258,OFF-PA-10004156,5.783399999999999,11.34,1,0.0,5.5566
CA-2017-106033,OFF-AR-10002818,81.32600000000001,87.92,4,0.0,26.376
CA-2016-142762,FUR-FU-10003691,31.615999999999996,37.05,3,0.0,16.302
CA-2017-127705,TEC-PH-10000347,2.4255,2.97,1,0.4,-0.6435
CA-2017-127705,OFF-ST-10004507,20.7515,27.44,2,0.2,2.401
CA-2014-122567,OFF-BI-10002012,0.7919999999999999,1.08,3,0.8,-1.728
CA-2014-122567,OFF-AP-10001303,8.556999999999999,7.96,2,0.8,-13.93
CA-2014-121664,OFF-BI-10003684,105.9918,140.736,8,0.2,52.776
CA-2016-122133,OFF-ST-10002574,552.56,552.56,4,0.0,0.0
US-2017-123281,FUR-FU-10003724,22.9338,25.11,3,0.0,6.5286
CA-2017-100524,FUR-FU-10004018,25.759700000000002,29.78,2,0.0,8.0406
CA-2017-100524,TEC-PH-10002549,618.8564,677.58,3,0.0,176.1708
CA-2017-100524,OFF-PA-10004911,70.53760000000001,75.04,8,0.0,36.0192
CA-2017-113481,TEC-MA-10002178,361.764,695.7,2,0.5,-27.828
CA-2017-113481,OFF-BI-10003694,7.2036,15.66,5,0.7,-12.528
CA-2017-113481,OFF-BI-10000474,12.182800000000002,28.854,6,0.7,-21.1596
CA-2015-131758,OFF-AR-10000411,43.038000000000004,47.82,3,0.0,14.346
CA-2015-131758,OFF-LA-10000262,11.8494,13.05,5,0.0,6.003
CA-2014-118339,OFF-AP-10001154,75.4929,93.78,2,0.0,36.5742
CA-2014-118339,OFF-PA-10000466,43.81,47.18,7,0.0,23.59
CA-2014-118339,OFF-AR-10003829,18.7288,19.68,6,0.0,5.7072
CA-2014-118339,OFF-BI-10001758,50.8902,53.4,10,0.0,25.098
CA-2014-118339,OFF-BI-10000136,33.009600000000006,35.88,6,0.0,17.2224
CA-2014-153976,FUR-CH-10002880,204.1634,258.279,3,0.3,-70.1043
CA-2016-162901,OFF-ST-10000649,27.474999999999998,31.4,2,0.0,7.85
CA-2017-162978,TEC-PH-10003092,143.0289,183.96,5,0.2,20.6955
CA-2017-162978,OFF-PA-10002250,14.7924,17.61,3,0.0,8.4528
CA-2017-162978,FUR-TA-10003473,229.43930000000003,300.904,1,0.2,11.2839
US-2014-160444,OFF-ST-10001522,191.33920000000003,220.776,3,0.2,-44.1552
US-2014-160444,OFF-ST-10000563,228.33719999999997,281.424,11,0.2,-35.178
CA-2016-145247,OFF-PA-10003641,67.0052,79.14,3,0.0,36.4044
CA-2017-160045,FUR-FU-10000010,2.2365,1.988,1,0.6,-1.4413
US-2014-151925,FUR-CH-10002961,116.45440000000002,145.568,2,0.2,0.0
CA-2017-125199,OFF-AR-10002956,97.28420000000001,123.256,7,0.2,9.2442
CA-2017-125199,OFF-PA-10004041,17.093999999999998,23.68,4,0.2,7.4
CA-2017-125199,TEC-PH-10001336,199.93449999999999,309.576,4,0.4,-56.7556
US-2017-155425,OFF-BI-10001036,13.344399999999998,38.388,14,0.7,-25.592
US-2017-155425,TEC-MA-10003183,60.796200000000006,95.994,2,0.7,-63.996
US-2017-155425,TEC-AC-10001314,197.96040000000002,239.952,6,0.2,-35.9928
US-2017-155425,TEC-PH-10002563,153.7078,201.584,2,0.2,15.1188
US-2017-155425,FUR-CH-10003312,755.8362,899.136,4,0.2,-146.1096
CA-2017-133249,FUR-FU-10001588,133.3526,145.9,5,0.0,62.737
US-2015-103471,FUR-BO-10002613,289.40940000000006,590.058,7,0.7,-786.744
US-2015-103471,OFF-AR-10003405,10.705499999999999,14.04,3,0.2,1.5795
CA-2017-136672,TEC-AC-10004510,47.44400000000001,49.08,3,0.0,4.908
US-2014-157021,OFF-LA-10002312,22.200000000000003,29.6,2,0.0,14.8
US-2014-157021,OFF-BI-10000042,12.282,17.088,4,0.2,5.5536
CA-2015-120362,FUR-TA-10003008,889.0184999999999,912.75,5,0.0,118.6575
CA-2014-126361,OFF-AP-10003590,988.04,1089.75,3,0.0,305.13
CA-2014-126361,OFF-PA-10000806,420.40979999999996,447.84,8,0.0,219.4416
CA-2014-126361,OFF-AR-10000896,15.5472,16.4,5,0.0,4.264
CA-2014-126361,TEC-PH-10002310,312.9687,399.96,5,0.2,34.9965
CA-2014-126361,OFF-ST-10002289,157.31099999999998,158.9,5,0.0,7.945
CA-2014-126361,OFF-BI-10002852,5.768,13.184,1,0.2,4.7792
US-2016-100566,FUR-FU-10003394,63.6636,83.952,3,0.6,-90.2484
US-2016-108504,OFF-ST-10002344,79.3604,80.98,1,0.0,1.6196
US-2016-108504,OFF-PA-10001289,329.8476,348.84,9,0.0,170.9316
US-2016-108504,OFF-FA-10000053,9.4122,9.45,5,0.0,0.189
US-2016-108504,FUR-FU-10004091,16.453599999999998,18.84,3,0.0,7.1592
US-2016-108504,FUR-BO-10004015,213.5822,239.98,2,0.0,52.7956
US-2016-108504,OFF-EN-10003001,128.48940000000002,167.96,2,0.0,78.9412
US-2016-108504,TEC-PH-10000215,95.41349999999998,104.85,3,0.0,28.3095
US-2016-108504,TEC-PH-10003645,442.8114,484.83,3,0.0,126.0558
US-2016-108504,OFF-PA-10000357,102.8849,122.97,3,0.0,60.2553
US-2016-108504,OFF-ST-10004804,153.9252,154.44,3,0.0,1.5444
US-2016-108504,OFF-PA-10003892,319.38230000000004,342.37,7,0.0,160.9139
CA-2017-124828,OFF-AR-10003514,7.124200000000001,9.552,3,0.2,1.5522
US-2017-117247,FUR-TA-10002958,412.3484,652.45,5,0.5,-430.617
US-2017-117247,FUR-TA-10001676,47.540099999999995,66.645,3,0.5,-42.6528
CA-2016-124485,OFF-BI-10000822,12.266400000000003,17.216,4,0.2,6.0256
CA-2016-124485,OFF-PA-10004971,8.7278,11.56,2,0.0,5.6644
CA-2016-124485,TEC-AC-10002323,85.527,88.4,4,0.0,11.492
CA-2016-124485,OFF-PA-10004888,3.3696000000000006,6.48,1,0.0,3.1104
CA-2016-159212,TEC-PH-10003988,18.748,21.8,2,0.0,6.104
CA-2016-159212,OFF-EN-10002230,212.3429,251.79,3,0.0,118.3413
US-2016-161396,FUR-TA-10002622,152.17219999999998,205.176,2,0.4,-58.1332
US-2016-161396,OFF-PA-10000418,306.162,419.4,5,0.2,146.79
US-2014-118486,OFF-SU-10004498,10.4328,10.304,1,0.2,-2.1896
US-2014-118486,FUR-TA-10001039,104.8956,154.764,3,0.4,-36.1116
US-2014-118486,TEC-AC-10004659,82.47870000000002,116.784,2,0.2,21.897
CA-2016-130407,OFF-AR-10002240,65.66760000000001,75.48,2,0.0,19.6248
CA-2016-130407,FUR-FU-10001967,34.982499999999995,39.98,2,0.0,9.995
US-2016-122245,FUR-TA-10002356,264.7311,393.165,3,0.5,-204.4458
CA-2017-105144,OFF-LA-10003923,14.503999999999998,23.68,2,0.2,8.88
CA-2016-136329,FUR-CH-10002335,330.9382,408.006,2,0.1,72.5344
CA-2016-136329,FUR-FU-10000723,161.5612,165.28,4,0.0,14.8752
CA-2014-146640,OFF-BI-10002867,252.27159999999998,334.768,7,0.2,108.7996
CA-2017-115994,TEC-AC-10000580,231.1711,239.97,3,0.0,26.3967
CA-2017-115994,FUR-FU-10003976,33.4628,37.74,3,0.0,12.8316
CA-2015-126697,TEC-PH-10002922,740.1762000000001,946.344,7,0.2,118.293
CA-2015-126697,TEC-AC-10004353,110.25,151.2,3,0.2,32.13
CA-2015-126697,FUR-FU-10001706,2.3408,4.928,4,0.6,-1.4784
CA-2015-124800,OFF-PA-10000501,61.199200000000005,86.272,4,0.2,31.2736
CA-2015-124800,OFF-BI-10000778,45.97240000000001,72.588,2,0.7,-48.392
CA-2015-124800,OFF-AP-10004980,41.3328,60.672,2,0.2,14.4096
CA-2015-124800,OFF-BI-10003984,29.671200000000006,77.031,9,0.7,-59.0571
